domain,users_count,projects_count,what_users_do,top_themes
aeruborony.com,1,6,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация",Соцсети
pamuatinat.xyz,1,6,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация",Соцсети
catchthecatthree.com,1,6,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация",Соцсети
tropical-path.com,1,6,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация",Соцсети
grid-cyberlane.com,1,6,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация",Соцсети
neerenicle-street.com,1,6,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация",Соцсети
aristocratic-hall.com,1,6,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация",Соцсети
brobank.ru,1,6,"Навигация по сайтам, Формы/клики/DOM, Таблицы/Google Sheets","Лидогенерация/арбитраж, Регистрация/аккаунты"
falconsender.ru,1,6,"Формы/клики/DOM, HTTP/API запросы, Таблицы/Google Sheets",Регистрация/аккаунты
api.dashamail.com,1,6,"Формы/клики/DOM, HTTP/API запросы, Таблицы/Google Sheets",Регистрация/аккаунты
enroll2.identityiq.com,1,6,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Лидогенерация/арбитраж
tinyurl.com,1,6,"Навигация по сайтам, Формы/клики/DOM, Таблицы/Google Sheets",Лидогенерация/арбитраж
portal.merit.mn,1,6,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Регистрация/аккаунты
my.easy2china.com,1,6,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Лидогенерация/арбитраж
relay.firefox.com,1,6,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Лидогенерация/арбитраж
go.microsoft.com,1,6,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Лидогенерация/арбитраж
api.qrserver.com,1,6,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Лидогенерация/арбитраж
wise.com,1,6,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Лидогенерация/арбитраж
nations-conflict.com,1,6,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация",Регистрация/аккаунты
att.com,1,6,"Навигация по сайтам, Формы/клики/DOM, Таблицы/Google Sheets",Регистрация/аккаунты
qcomment.com,1,6,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Соцсети
angarsk-goradm.ru,1,6,"Навигация по сайтам, Формы/клики/DOM, Прокси/профили/эмуляция",Регистрация/аккаунты
img-9gag-fun.9cache.com,1,6,"Навигация по сайтам, Формы/клики/DOM, Прокси/профили/эмуляция",Регистрация/аккаунты
pak.amocrm.ru,1,6,"Навигация по сайтам, Формы/клики/DOM, Прокси/профили/эмуляция",Регистрация/аккаунты
9gag.com,1,6,"Навигация по сайтам, Формы/клики/DOM, Прокси/профили/эмуляция",Регистрация/аккаунты
afftrackio9.vip,1,6,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация",Лидогенерация/арбитраж
smsgateway24.com,1,6,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Лидогенерация/арбитраж
icp.administracionelectronica.gob.es,1,6,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Лидогенерация/арбитраж
cita.pw,1,6,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Лидогенерация/арбитраж
cloud.com,1,6,"Формы/клики/DOM, Парсинг/валидация",Регистрация/аккаунты
app.clyr.io,1,6,"HTTP/API запросы, Парсинг/валидация, Прокси/профили/эмуляция",Регистрация/аккаунты
api.clyr.io,1,6,"HTTP/API запросы, Парсинг/валидация, Прокси/профили/эмуляция",Регистрация/аккаунты
make.com,1,6,"Навигация по сайтам, Формы/клики/DOM",Регистрация/аккаунты
157.180.52.169,1,6,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация",Соцсети
135.181.241.81,1,6,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация",Соцсети
195.2.78.189,1,6,"Навигация по сайтам, Формы/клики/DOM, Парсинг/валидация",Соцсети
static.cloudflareinsights,1,6,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Соцсети
api.vproxies.com,1,5,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Лидогенерация/арбитраж
checkip.com.vn,1,5,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Лидогенерация/арбитраж
shop1989nd.com,1,5,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Лидогенерация/арбитраж
proxy.tinsoftsv.com,1,5,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Лидогенерация/арбитраж
chinhrt1.routermmo.xyz,1,5,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Лидогенерация/арбитраж
schemas.datacontract.org,1,5,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Лидогенерация/арбитраж
morehome.duckdns.org,1,5,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Лидогенерация/арбитраж
google.com.vn,1,5,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Лидогенерация/арбитраж
3hcmbt3.routermmo.xyz,1,5,"Навигация по сайтам, Формы/клики/DOM, HTTP/API запросы",Лидогенерация/арбитраж
wefunder.com,1,5,"Навигация по сайтам, Формы/клики/DOM, Таблицы/Google Sheets",Регистрация/аккаунты
usatoday.com,1,5,"Формы/клики/DOM, HTTP/API запросы, Парсинг/валидация",Регистрация/аккаунты
variety.com,1,5,"Формы/клики/DOM, HTTP/API запросы, Парсинг/валидация",Регистрация/аккаунты
domain.com,1,5,"Формы/клики/DOM, HTTP/API запросы, Парсинг/валидация",Регистрация/аккаунты
api.bing.com,1,5,"Формы/клики/DOM, HTTP/API запросы, Парсинг/валидация",Регистрация/аккаунты
